lang,link
ru,http://9tv.co.il/news/2014/07/22/181023.html
ru,http://9tv.co.il/news/2014/07/23/181044.html
ru,http://9tv.co.il/news/2014/07/23/181059.html
ru,http://9tv.co.il/news/2014/07/23/181079.html
ru,http://9tv.co.il/news/2014/07/23/181104.html
ru,http://9tv.co.il/news/2014/07/23/181131.html
ru,http://9tv.co.il/news/2014/07/24/181142.html
ru,http://9tv.co.il/news/2014/07/24/181169.html
ru,http://9tv.co.il/news/2014/07/25/181223.html
ru,http://9tv.co.il/news/2014/07/25/181230.html
ru,http://9tv.co.il/news/2014/07/25/181246.html
ru,http://9tv.co.il/news/2014/07/25/181296.html
ru,http://9tv.co.il/news/2014/07/26/181330.html
ru,http://9tv.co.il/news/2014/07/26/181352.html
ru,http://9tv.co.il/news/2014/07/27/181367.html
ru,http://9tv.co.il/news/2014/07/28/181459.html
ru,http://9tv.co.il/news/2014/07/28/181462.html
ru,http://9tv.co.il/news/2014/07/28/181493.html
ru,http://9tv.co.il/news/2014/07/28/181521.html
ru,http://9tv.co.il/news/2014/07/29/181558.html
ru,http://9tv.co.il/news/2014/07/29/181574.html
ru,http://9tv.co.il/news/2014/07/29/181585.html
ru,http://9tv.co.il/news/2014/07/29/181588.html
ru,http://9tv.co.il/news/2014/07/29/181609.html
ru,http://9tv.co.il/news/2014/07/29/181626.html
ru,http://9tv.co.il/news/2014/07/30/181641.html
ru,http://9tv.co.il/news/2014/07/30/181644.html
ru,http://9tv.co.il/news/2014/07/30/181662.html
ru,http://9tv.co.il/news/2014/07/31/181739.html
ru,http://9tv.co.il/news/2014/07/31/181741.html
ru,http://9tv.co.il/news/2014/07/31/181742.html
ru,http://9tv.co.il/news/2014/07/31/181776.html
ru,http://9tv.co.il/news/2014/07/31/181788.html
ru,http://9tv.co.il/news/2014/07/31/181835.html
ru,http://9tv.co.il/news/2014/08/01/181845.html
ru,http://9tv.co.il/news/2014/08/01/181867.html
ru,http://9tv.co.il/news/2014/08/01/181906.html
ru,http://9tv.co.il/news/2014/08/02/181915.html
ru,http://9tv.co.il/news/2014/08/02/181926.html
ru,http://9tv.co.il/news/2014/08/02/181944.html
ru,http://9tv.co.il/news/2014/08/02/181945.html
ru,http://9tv.co.il/news/2014/08/02/181977.html
ru,http://9tv.co.il/news/2014/08/03/181988.html
ru,http://9tv.co.il/news/2014/08/03/181989.html
ru,http://9tv.co.il/news/2014/08/03/182002.html
ru,http://9tv.co.il/news/2014/08/03/182016.html
ru,http://9tv.co.il/news/2014/08/04/182079.html
ru,http://9tv.co.il/news/2014/08/04/182081.html
ru,http://9tv.co.il/news/2014/08/04/182113.html
ru,http://9tv.co.il/news/2014/08/04/182120.html
ru,http://9tv.co.il/news/2014/08/04/182131.html
ru,http://9tv.co.il/news/2014/08/04/182142.html
ru,http://9tv.co.il/news/2014/08/05/182160.html
ru,http://9tv.co.il/news/2014/08/05/182161.html
ru,http://9tv.co.il/news/2014/08/05/182197.html
ru,http://9tv.co.il/news/2014/08/06/182258.html
ru,http://9tv.co.il/news/2014/08/06/182302.html
ru,http://9tv.co.il/news/2014/08/06/182317.html
ru,http://9tv.co.il/news/2014/08/06/182326.html
ru,http://9tv.co.il/news/2014/08/08/182422.html
ru,http://9tv.co.il/news/2014/08/08/182434.html
ru,http://9tv.co.il/news/2014/08/08/182441.html
ru,http://9tv.co.il/news/2014/08/08/182443.html
ru,http://9tv.co.il/news/2014/08/08/182456.html
ru,http://9tv.co.il/news/2014/08/08/182475.html
ru,http://9tv.co.il/news/2014/08/09/182490.html
ru,http://9tv.co.il/news/2014/08/09/182502.html
ru,http://9tv.co.il/news/2014/08/09/182510.html
ru,http://9tv.co.il/news/2014/08/10/182553.html
ru,http://9tv.co.il/news/2014/08/10/182559.html
ru,http://9tv.co.il/news/2014/08/10/182618.html
ru,http://9tv.co.il/news/2014/08/11/182633.html
ru,http://9tv.co.il/news/2014/08/11/182638.html
ru,http://9tv.co.il/news/2014/08/11/182658.html
ru,http://9tv.co.il/news/2014/08/11/182701.html
ru,http://9tv.co.il/news/2014/08/13/182869.html
ru,http://9tv.co.il/news/2014/08/14/182912.html
ru,http://9tv.co.il/news/2014/08/20/183283.html
ru,http://9tv.co.il/news/2014/08/20/183285.html
ru,http://9tv.co.il/news/2014/08/20/183291.html
ru,http://9tv.co.il/news/2014/08/20/183335.html
ru,http://9tv.co.il/news/2014/08/20/183341.html
ru,http://9tv.co.il/news/2014/08/21/183349.html
ru,http://9tv.co.il/news/2014/08/22/183427.html
ru,http://9tv.co.il/news/2014/08/22/183472.html
ru,http://9tv.co.il/news/2014/08/22/183478.html
ru,http://9tv.co.il/news/2014/08/23/183498.html
ru,http://9tv.co.il/news/2014/08/23/183504.html
ru,http://9tv.co.il/news/2014/08/23/183539.html
ru,http://9tv.co.il/news/2014/08/23/183546.html
ru,http://9tv.co.il/news/2014/08/23/183547.html
ru,http://9tv.co.il/news/2014/08/23/183556.html
ru,http://9tv.co.il/news/2014/08/24/183567.html
ru,http://9tv.co.il/news/2014/08/24/183610.html
ru,http://9tv.co.il/news/2014/08/25/183644.html
ru,http://9tv.co.il/news/2014/08/26/183738.html
ru,http://9tv.co.il/news/2014/08/26/183773.html
ru,http://9tv.co.il/news/2014/08/26/183805.html
ru,http://9tv.co.il/news/2014/08/27/183828.html
ru,http://9tv.co.il/news/2014/09/15/185217.html
ru,http://arab.com.ua/ru/Israel-kills-the-peace-population-in-sector-gas
ru,http://cursorinfo.co.il/news/mivzakim/2014/07/09/08-44/
ru,http://cursorinfo.co.il/news/novosti/2014/08/03/boeviki-hamasa-gotovi-rasstrelyat-inostrannih-zhurnalistov-za-pokaz-pravdi-o-deystviyah-v-gaze/
ru,http://cursorinfo.co.il/news/novosti/2014/08/20/boeviki-abumazena-obstrelyali-telaviv/
ru,http://d-nb.info/gnd/1059754894
ru,http://id.loc.gov/authorities/sh2016001997
ru,http://inopressa.ru/article/11Jan2011/wsj/gaza.html
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1303483
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1305102
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1304074
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1304570
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1304216
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1307025
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1305802
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1304954
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1307719
ru,http://itar-tass.com/mezhdunarodnaya-panorama/1308088
ru,http://lenta.ru/news/2014/07/08/israel/
ru,http://m.aljazeera.com/story/2014730233016747143
ru,http://mignews.com/news/arabisrael/world/180714_131343_04257.html
ru,http://news.israelinfo.co.il/kaleidoscope/52452
ru,http://news.walla.co.il/?w=/22/2769422
ru,http://newsil.net/news/%D7%90%D7%97%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%97-%D7%91%D7%A8%D7%96%D7%99%D7%9C%D7%99-%D7%9E%D7%AA%D7%99%D7%99%D7%97%D7%A1%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C-%D7%94%D7%A6%D7%A8%D7%9B%D7%99%D7%9D-%D7%94%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D-%D7%A9%D7%9C-%D7%94%D7%97%D7%99%D7%99%D7%9C%D7%99%D7%9D
ru,http://newsru.co.il/arch/israel/31aug2014/shahar_111.html
ru,http://newsru.co.il/arch/mideast/10jul2014/palis.html
ru,http://newsru.co.il/arch/mideast/21jul2014/hamas_718.html
ru,http://newsru.co.il/arch/mideast/22jul2014/def_601.html
ru,http://newsru.co.il/arch/mideast/23jul2014/mashal_0029.html
ru,http://newsru.co.il/israel/04aug2014/traktor_715.html
ru,http://newsru.co.il/israel/06aug2014/miluim311.html
ru,http://newsru.co.il/israel/19aug2014/cairo_125.html
ru,http://newsru.co.il/israel/19jul2014/imia8033.html
ru,http://newsru.co.il/israel/22jul2014/gaza305.html
ru,http://newsru.co.il/israel/22jul2014/pan_0010.html
ru,http://newsru.co.il/israel/23jul2014/liberman_707.html
ru,http://newsru.co.il/israel/24jul2014/tisot_702.html
ru,http://newsru.co.il/israel/24jul2014/vstrecha_709.html
ru,http://newsru.co.il/israel/27aug2014/skala_105.html
ru,http://newsru.co.il/israel/28jul2014/brifing_720.html
ru,http://newsru.co.il/israel/31jul2014/pzuim305.html
ru,http://newsru.co.il/mideast/01aug2014/25day_602.html
ru,http://newsru.co.il/mideast/01aug2014/afuga8012.html
ru,http://newsru.co.il/mideast/01aug2014/egypt8012.html
ru,http://newsru.co.il/mideast/01aug2014/goldin320.html
ru,http://newsru.co.il/mideast/01aug2014/metim8023.html
ru,http://newsru.co.il/mideast/01aug2014/pal8015.html
ru,http://newsru.co.il/mideast/02aug2014/adom456.html
ru,http://newsru.co.il/mideast/02aug2014/svodka465.html
ru,http://newsru.co.il/mideast/02aug2014/zahal8006.html
ru,http://newsru.co.il/mideast/03aug2014/27day_602.html
ru,http://newsru.co.il/mideast/03aug2014/zona_702.html
ru,http://newsru.co.il/mideast/04aug2014/adom_0014.html
ru,http://newsru.co.il/mideast/04aug2014/afsaka_a208.html
ru,http://newsru.co.il/mideast/04aug2014/day28_a201.html
ru,http://newsru.co.il/mideast/04aug2014/fire_a205.html
ru,http://newsru.co.il/mideast/04aug2014/tkifot_703.html
ru,http://newsru.co.il/mideast/05aug2014/29day_603.html
ru,http://newsru.co.il/mideast/05aug2014/afsaka_702.html
ru,http://newsru.co.il/mideast/05aug2014/iran301.html
ru,http://newsru.co.il/mideast/05aug2014/raketi_703.html
ru,http://newsru.co.il/mideast/06aug2014/alarabia_0014.html
ru,http://newsru.co.il/mideast/06aug2014/army_702.html
ru,http://newsru.co.il/mideast/06aug2014/cario_0011.html
ru,http://newsru.co.il/mideast/06aug2014/cea_604.html
ru,http://newsru.co.il/mideast/06aug2014/cea_601.html
ru,http://newsru.co.il/mideast/08aug2014/ash_104.html
ru,http://newsru.co.il/mideast/08aug2014/egypt8020.html
ru,http://newsru.co.il/mideast/08aug2014/gaza_108.html
ru,http://newsru.co.il/mideast/08aug2014/gaza_112.html
ru,http://newsru.co.il/mideast/09aug2014/azakot8001.html
ru,http://newsru.co.il/mideast/09aug2014/gaza_107.html
ru,http://newsru.co.il/mideast/09aug2014/ghaza8009.html
ru,http://newsru.co.il/mideast/09jul2014/day2_101.html
ru,http://newsru.co.il/mideast/10aug2014/bibi456.html
ru,http://newsru.co.il/mideast/10aug2014/gaza_102.html
ru,http://newsru.co.il/mideast/10aug2014/gaza_110.html
ru,http://newsru.co.il/mideast/10aug2014/gaza_707.html
ru,http://newsru.co.il/mideast/11aug2014/kpp_707.html
ru,http://newsru.co.il/mideast/14aug2014/ahm_604.html
ru,http://newsru.co.il/mideast/14aug2014/sihot_701.html
ru,http://newsru.co.il/mideast/17aug2014/cairo_gaza_102.html#1
ru,http://newsru.co.il/mideast/17jul2014/kair_710.html
ru,http://newsru.co.il/mideast/18jul2014/11day_602.html
ru,http://newsru.co.il/mideast/19aug2014/mishlahat456.html
ru,http://newsru.co.il/mideast/19aug2014/per_602.html
ru,http://newsru.co.il/mideast/19aug2014/rocket_508.html
ru,http://newsru.co.il/mideast/19jul2014/11day_506.html
ru,http://newsru.co.il/mideast/19jul2014/soldiers8019.html
ru,http://newsru.co.il/mideast/19jul2014/tunnel8009.html
ru,http://newsru.co.il/mideast/20aug2014/44day_106.html
ru,http://newsru.co.il/mideast/20aug2014/qatar_102.html
ru,http://newsru.co.il/mideast/20jul2014/13day_604.html
ru,http://newsru.co.il/mideast/20jul2014/afsaka_713.html
ru,http://newsru.co.il/mideast/20jul2014/ataka_702.html
ru,http://newsru.co.il/mideast/20jul2014/gaza312.html
ru,http://newsru.co.il/mideast/20jul2014/pogibli_703.html
ru,http://newsru.co.il/mideast/21aug2014/45day_603.html
ru,http://newsru.co.il/mideast/21jul2014/14_day_a201.html
ru,http://newsru.co.il/mideast/21jul2014/alami_a200.html
ru,http://newsru.co.il/mideast/21jul2014/ataki_701.html
ru,http://newsru.co.il/mideast/21jul2014/tonnel_705.html
ru,http://newsru.co.il/mideast/21jul2014/uniform_0019.html
ru,http://newsru.co.il/mideast/22aug2014/46day_602.html
ru,http://newsru.co.il/mideast/22aug2014/kazn330.html
ru,http://newsru.co.il/mideast/22jul2014/15_day_602.html
ru,http://newsru.co.il/mideast/22jul2014/hayalim317.html
ru,http://newsru.co.il/mideast/22jul2014/idf302.html
ru,http://newsru.co.il/mideast/22jul2014/idf_001.html
ru,http://newsru.co.il/mideast/22jul2014/mir306.html
ru,http://newsru.co.il/mideast/22jul2014/smuggle_502.html
ru,http://newsru.co.il/mideast/23aug2014/47day_103.html
ru,http://newsru.co.il/mideast/23aug2014/egypt_130.html
ru,http://newsru.co.il/mideast/23aug2014/gaza_175.html
ru,http://newsru.co.il/mideast/23aug2014/otchet_163.html
ru,http://newsru.co.il/mideast/23aug2014/pred_145.html
ru,http://newsru.co.il/mideast/23jul2014/16_day_602.html
ru,http://newsru.co.il/mideast/23jul2014/egypt_0014.html
ru,http://newsru.co.il/mideast/23jul2014/gaz1_603.html
ru,http://newsru.co.il/mideast/23jul2014/idf329.html
ru,http://newsru.co.il/mideast/23jul2014/wafa338.html
ru,http://newsru.co.il/mideast/23jul2014/wafa_0021.html
ru,http://newsru.co.il/mideast/24aug2014/48day_603.html
ru,http://newsru.co.il/mideast/24aug2014/al_oul_120.html
ru,http://newsru.co.il/mideast/24jul2014/17_day_602.html
ru,http://newsru.co.il/mideast/24jul2014/idf_0014.html
ru,http://newsru.co.il/mideast/24jul2014/plen305.html
ru,http://newsru.co.il/mideast/25aug2014/day49_109.html
ru,http://newsru.co.il/mideast/25aug2014/pales_006.html
ru,http://newsru.co.il/mideast/25jul2014/18_day_601.html
ru,http://newsru.co.il/mideast/26aug2014/50day_602.html
ru,http://newsru.co.il/mideast/26aug2014/gaz_601.html
ru,http://newsru.co.il/mideast/26jul2014/hanas8020.html
ru,http://newsru.co.il/mideast/26jul2014/nifgaim456.html
ru,http://newsru.co.il/mideast/26jul2014/shemot8021.html
ru,http://newsru.co.il/mideast/26jul2014/svodka456.html
ru,http://newsru.co.il/mideast/26jul2014/tunnel456.html
ru,http://newsru.co.il/mideast/27jul2014/20day_605.html
ru,http://newsru.co.il/mideast/27jul2014/akluk_002.html
ru,http://newsru.co.il/mideast/27jul2014/bakasha_715.html
ru,http://newsru.co.il/mideast/27jul2014/gaza_001.html
ru,http://newsru.co.il/mideast/27jul2014/maglan_a203.html
ru,http://newsru.co.il/mideast/28jul2014/_day21.html
ru,http://newsru.co.il/mideast/28jul2014/hafuga301.html
ru,http://newsru.co.il/mideast/28jul2014/hamas_0014.html
ru,http://newsru.co.il/mideast/28jul2014/oon_704.html
ru,http://newsru.co.il/mideast/28jul2014/pogibli_721.html
ru,http://newsru.co.il/mideast/28jul2014/shifa_719.html
ru,http://newsru.co.il/mideast/28jul2014/zeitun_0023.html
ru,http://newsru.co.il/mideast/29jul2014/22day_601.html
ru,http://newsru.co.il/mideast/29jul2014/adom_0024.html
ru,http://newsru.co.il/mideast/29jul2014/idf309.html
ru,http://newsru.co.il/mideast/29jul2014/pogibli.html
ru,http://newsru.co.il/mideast/29jul2014/roc_604.html
ru,http://newsru.co.il/mideast/30jul2014/afsaka_715.html
ru,http://newsru.co.il/mideast/30jul2014/kns_006.html
ru,http://newsru.co.il/mideast/30jul2014/list_0019.html
ru,http://newsru.co.il/mideast/30jul2014/unrwa_718.html
ru,http://newsru.co.il/mideast/30jul2014/vetrovka_711.html
ru,http://newsru.co.il/mideast/31jul2014/24day_603.html
ru,http://newsru.co.il/mideast/31jul2014/gaza_702.html
ru,http://newsru.co.il/mideast/31jul2014/unrwa_607.html
ru,http://newsru.co.il/world/07nov2014/dempsey8015.html
ru,http://newsru.co.il/world/26jul2014/truce8016.html
ru,http://online.wsj.com/article/SB10001424052748703667904576071302605456360.html?mod=WSJEUROPE_hps_sections_opinion
ru,http://pflp.ps/english/2014/07/14/abu-ali-mustafa-brigades-warn-against-tourism-investment-in-zionist-entity/
ru,http://protodata.biz/nesokrushimaya-skala-cifry-i-fakty.htm
ru,http://protodata.biz/promezhutochnye-itogi-operacii-nerushimaya-skala-v-sektore-gaza.htm
ru,http://protodata.biz/sorok-voprosov-dlya-mezhdunarodnyx-smi-v-gaze.htm
ru,http://ria.ru/world/20140716/1016255670.html
ru,http://ru.danielpipes.org/14727/uroki-vojny-gaze
ru,http://ru.euronews.com/2014/07/22/un-chief-too-many-palestinian-and-israeli-mothers-are-burying-their-children
ru,http://txt.newsru.co.il/arch/mideast/01jan2006/qassam.html
ru,http://txt.newsru.co.il/arch/mideast/02jan2013/missiles_gaza_101.html
ru,http://txt.newsru.co.il/mideast/01jan2011/gaza_mis_102.html
ru,http://uaport.net/UAnews/go.php?UN09010211032
ru,http://uk.reuters.com/article/2014/08/20/uk-mideast-gaza-idUKKBN0GI12R20140820
ru,http://www.aljazeera.com/news/middleeast/2014/07/gaza-under-seige-naming-dead-2014710105846549528.html
ru,http://www.bbc.co.uk/russian/international/2014/07/140708_israel_gaza_strikes.shtml
ru,http://www.bbc.co.uk/russian/international/2014/07/140709_israel_gaza_attacks_intensified.shtml
ru,http://www.bbc.co.uk/russian/rolling_news/2014/07/140708_rn_israel_gaza_air_strikes.shtml
ru,http://www.bbc.com/news/world-middle-east-28688179
ru,"http://www.calcalist.co.il/local/articles/0,7340,L-3636426,00.html"
ru,http://www.channelnewsasia.com/news/world/unrwa-investigates-after/1269508.html
ru,http://www.facebook.com/groups/217340461645469/permalink/723892814323562/?comment_id=723949410984569&offset=0&total_comments=58
ru,http://www.foto-me.ru/v.php?id=4fa1e0a246ae5c2a1fc1ce6a5b751964
ru,http://www.globes.co.il/news/article.aspx?did=1000956557
ru,http://www.haaretz.co.il/news/politics/1.2385021
ru,http://www.iimes.ru/rus/stat/2010/16-08-10.htm
ru,http://www.inn.co.il/News/News.aspx/280212
ru,http://www.israellycool.com/2014/07/20/analysis-of-gazans-killed-so-far-in-operation-protective-edge/
ru,http://www.jewish.ru/news/israel/2015/04/news994328789.php
ru,http://www.jpost.com/Operation-Protective-Edge/Videos-show-Lebanese-jihadi-group-active-in-Gaza-362355
ru,http://www.jpost.com/Operation-Protective-Edge/Journalists-threatened-by-Hamas-for-reporting-use-of-human-shields-369619
ru,http://www.jpost.com/Operation-Protective-Edge/50-days-of-Israels-Gaza-operation-Protective-Edge-by-the-numbers-372574
ru,http://www.maannews.net/arb/ViewDetails.aspx?ID=716303
ru,http://www.maannews.net/eng/ViewDetails.aspx?ID=711034
ru,http://www.maannews.net/eng/ViewDetails.aspx?ID=711780
ru,http://www.memri.org/report/en/0/0/0/0/0/0/8076.htm
ru,http://www.memri.org/report/en/0/0/0/0/0/0/8083.htm
ru,http://www.mfa.gov.il/MFARUS/AboutMinistry/BehindHeadlines/Pillar_of_Defense_Q_n_A.htm
ru,http://www.middleeasteye.net/news/hamas-gains-credibility-fighting-force-analysts-say-371780262
ru,http://www.mignews.co.il/news/society/world/220805_194056_27504.html
ru,http://www.mignews.com/news/arabisrael/world/030814_23831_59982.html
ru,http://www.mignews.com/news/disasters/world/080714_183842_53310.html
ru,http://www.mignews.com/news/disasters/world/080714_195120_75800.html
ru,http://www.mignews.com/news/disasters/world/090714_90805_87472.html
ru,http://www.newsru.co.il/arch/mideast/14jul2014/lebanon_0038.html
ru,http://www.newsru.co.il/arch/mideast/14jul2014/hamas_0027.html
ru,http://www.newsru.co.il/arch/mideast/14jul2014/gaza_155.html
ru,http://www.newsru.co.il/finance/09jul2014/nezek309.html
ru,http://www.newsru.co.il/israel/08jul2014/ashdod_122.html
ru,http://www.newsru.co.il/israel/10jul2014/nazem301.html
ru,http://www.newsru.co.il/israel/11jul2014/woman_102.html
ru,http://www.newsru.co.il/israel/13jul2014/kabinet_148.html
ru,http://www.newsru.co.il/israel/13jul2014/brifing_a207.html
ru,http://www.newsru.co.il/israel/16jul2014/netaniyagu_712.html
ru,http://www.newsru.co.il/mideast/08jul2014/day2_101.html
ru,http://www.newsru.co.il/mideast/08jul2014/gaza_133.html
ru,http://www.newsru.co.il/mideast/08jul2014/palis.html
ru,http://www.newsru.co.il/mideast/09jul2014/day2_101.html
ru,http://www.newsru.co.il/mideast/09jul2014/hadera_140.html
ru,http://www.newsru.co.il/mideast/10jul2014/day3_101.html
ru,http://www.newsru.co.il/mideast/10jul2014/idf_abasan_003.html
ru,http://www.newsru.co.il/mideast/10jul2014/gaza_0032.html
ru,http://www.newsru.co.il/mideast/11jul2014/ska_601.html
ru,http://www.newsru.co.il/mideast/11jul2014/hamas8007.html
ru,http://www.newsru.co.il/mideast/11jul2014/terror_gaza_111.html
ru,http://www.newsru.co.il/mideast/11jul2014/gaza8015.html
ru,http://www.newsru.co.il/mideast/11jul2014/missiles8028.html
ru,http://www.newsru.co.il/mideast/11jul2014/rafah8017.html
ru,http://www.newsru.co.il/mideast/11jul2014/vvs8055.html
ru,http://www.newsru.co.il/mideast/11jul2014/vvs_156.html
ru,http://www.newsru.co.il/mideast/11jul2014/nahaloz8041.html
ru,http://www.newsru.co.il/mideast/11jul2014/jihad8043.html
ru,http://www.newsru.co.il/mideast/11jul2014/zahal8046.html
ru,http://www.newsru.co.il/mideast/12jul2014/day5_101.html
ru,http://www.newsru.co.il/mideast/12jul2014/mosque8007.html
ru,http://www.newsru.co.il/mideast/12jul2014/rafah8009.html
ru,http://www.newsru.co.il/mideast/12jul2014/vvs_105.html
ru,http://www.newsru.co.il/mideast/12jul2014/gaza_115.html
ru,http://www.newsru.co.il/mideast/13jul2014/bat_603.html
ru,http://www.newsru.co.il/mideast/13jul2014/day6_601.html
ru,http://www.newsru.co.il/mideast/13jul2014/13_302.html
ru,http://www.newsru.co.il/mideast/13jul2014/betlahia303.html
ru,http://www.newsru.co.il/mideast/13jul2014/sng_a204.html
ru,http://www.newsru.co.il/mideast/13jul2014/gaza_0028.html
ru,http://www.newsru.co.il/mideast/13jul2014/beit_0024.html
ru,http://www.newsru.co.il/mideast/14jul2014/day7_101.html
ru,http://www.newsru.co.il/mideast/14jul2014/yunis_0010.html
ru,http://www.newsru.co.il/mideast/15jul2014/day8_101.html
ru,http://www.newsru.co.il/mideast/15jul2014/gaz_606.html
ru,http://www.newsru.co.il/mideast/15jul2014/syria306.html
ru,http://www.newsru.co.il/mideast/15jul2014/idf_008.html
ru,http://www.newsru.co.il/mideast/15jul2014/idf_0014.html
ru,http://www.newsru.co.il/mideast/15jul2014/hamas_0022.html
ru,http://www.newsru.co.il/mideast/16jul2014/day9_601.html
ru,http://www.newsru.co.il/mideast/16jul2014/gaza_701.html
ru,http://www.newsru.co.il/mideast/16jul2014/evac_a206.html
ru,http://www.newsru.co.il/mideast/16jul2014/erez_502.html
ru,http://www.newsru.co.il/mideast/16jul2014/afp_0010.html
ru,http://www.newsru.co.il/mideast/16jul2014/jihad_a201.html
ru,http://www.newsru.co.il/mideast/17jul2014/tunnel306.html
ru,http://www.newsru.co.il/mideast/17jul2014/day10_602.html
ru,http://www.newsru.co.il/mideast/17jul2014/ham_604.html
ru,http://www.newsru.co.il/mideast/17jul2014/gaza301.html
ru,http://www.newsru.co.il/mideast/17jul2014/afsaka_705.html
ru,http://www.newsru.co.il/mideast/17jul2014/zeva320.html
ru,http://www.newsru.co.il/mideast/17jul2014/gaz_0011.html
ru,http://www.newsru.co.il/mideast/17jul2014/mishlahat_701.html
ru,http://www.newsru.co.il/mideast/17oct2010/mate500.html
ru,http://www.newsru.co.il/mideast/18jul2014/egypt335.html
ru,http://www.newsru.co.il/mideast/18jul2014/gaz1_605.html
ru,http://www.newsru.co.il/mideast/18jul2014/harug8002.html
ru,http://www.newsru.co.il/mideast/18jul2014/gaza8008.html
ru,http://www.newsru.co.il/mideast/18jul2014/gaza8012.html
ru,http://www.newsru.co.il/mideast/18jul2014/gaza8019.html
ru,http://www.newsru.co.il/mideast/20jul2014/al_007.html
ru,http://www.newsru.co.il/mideast/20jul2014/13_0018.html
ru,http://www.newsru.co.il/mideast/20jul2014/idf_009.html
ru,http://www.newsru.co.il/mideast/20jul2014/yunis_0027.html
ru,http://www.newsru.co.il/mideast/30jul2014/tkifot_707.html
ru,http://www.newsru.co.il/mideast/30jul2014/gaza_606.html
ru,http://www.newsru.co.il/mideast/30jul2014/23day_602.html
ru,http://www.newsru.co.il/mideast/30jul2014/hamas304.html
ru,http://www.newsru.co.il/photo/07jul2014/gaza_border_130.html
ru,http://www.newsru.co.il/world/08jul2014/gosdep_702.html
ru,http://www.newsru.co.il/world/11jul2014/merkel8023.html
ru,http://www.newsru.co.il/world/20jul2014/kerry4765.html
ru,http://www.ochaopt.org/documents/ocha_opt_sitrep_21_08_2014.pdf
ru,http://www.pchrgaza.org/portal/en/index.php?option=com_content&view=article&id=10491:statistics-victims-of-the-israeli-offensive-on-gaza-since-08-july-2014&catid=145:in-focus
ru,http://www.radiorus.ru/news.html?date=12-09-2005&id=126846&rid=1692
ru,http://www.shabak.gov.il/SiteCollectionImages/english/TerrorInfo/2012AnnualSummary-en.pdf
ru,http://www.state.gov/r/pa/prs/dpb/2014/07/228782.htm#ISRAEL
ru,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10974901/Hamas-leader-says-Israel-must-lift-siege-of-Gaza-before-any-ceasefire.html
ru,http://www.terrorism-info.org.il/Data/articles/Art_20667/R_109_14_565985.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20668/R_110_14_267725431.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20670/R_112_14_1249625703.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20673/R_114_14_94995681.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20674/R_115_14_800370987.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20676/R_117_14_1731739799.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20678/R_118_14_1318815117.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20679/R_119_14_53356483.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20681/R_121_14_909898412.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20682/R_122_14_697255976.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20684/R_125_14_1545777154.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20685/R_126_14_1177847420.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20686/R_127_14_111010165.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20688/R_128_14_262353337.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20689/R_124_14_1529323623.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20690/R_131_14_1905461829.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20691/R_132_14_432585771.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20693/R_135_14_644488151.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20694/R_137_14_494860250.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20696/R_138_14_1428797785.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20697/R_139_14_11218242.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20701/R_142_14_836512798.pdf
ru,http://www.terrorism-info.org.il/Data/articles/Art_20696/E_138_14_1920269015.pdf
ru,http://www.timesofisrael.com/as-it-battles-hamas-israel-singles-out-its-sponsor-qatar/
ru,http://www.timesofisrael.com/hamas-threatening-journalists-in-gaza-who-expose-abuse-of-civilians/
ru,http://www.topglobus.ru/sektor-gaza-statistika-dannye-strana
